Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;Number_Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfAlternatives;NumberOfOrs;NumberOfClauses;NumberOfLiterals;NumberOfUnitClauses;NumberOfTwoClauses;ClauseDensity;NumberOfTautologies;NumberOfRedundantConstraints;ConnectivityDensity;Void;Number_CORE;Number_Dead;RatioOptionalFeatures;NumberOfFalseOptionalFeatures;NumberOfOptionalFeatures;NumberOfValidConfigurationsLog;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
CVE;VarelaVaca2020;False;2016-10977;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-10977.afm;security/CVE/VarelaVaca2020-2016-10977;141.0;133.0;4.0;1.0;2.0;0.00709219858156028;0.0141843971631206;5.0;17.5;1.0;0.0;8281.0;16688.0;1;8279;0.496224832214765;0;1;8269;1;11;0;0.921985815602837;0;130;3;8129;8003
CVE;VarelaVaca2020;False;2016-11085;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-11085.afm;security/CVE/VarelaVaca2020-2016-11085;137.0;129.0;4.0;1.0;2.0;0.0072992700729927;0.0145985401459854;5.0;17.0;1.0;0.0;7775.0;15672.0;1;7773;0.496107708014293;0;1;7763;1;11;0;0.91970802919708;0;126;3;7627;7505
CVE;VarelaVaca2020;False;2016-1209;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1209.afm;security/CVE/VarelaVaca2020-2016-1209;124.0;115.0;4.0;1.0;2.0;0.00806451612903226;0.0161290322580645;5.0;13.6666666666667;1.0;0.0;6132.0;12372.0;1;6130;0.495635305528613;0;1;6119;1;11;0;0.911290322580645;0;113;3;5996;5888
CVE;VarelaVaca2020;False;2016-1521;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1521.afm;security/CVE/VarelaVaca2020-2016-1521;552.0;528.0;7.0;978.0;4.24335378323108;1.77173913043478;0.869565217391304;5.0;22.9583333333333;12.0;0.0;58054.0;117002.0;1;57747;0.496179552486282;0;972;57849;1;1;543;0.0144927536231884;526;8;1;?;?
CVE;VarelaVaca2020;False;2016-1522;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1522.afm;security/CVE/VarelaVaca2020-2016-1522;222.0;203.0;7.0;172.0;5.58720930232558;0.774774774774775;0.842342342342342;5.0;11.6315789473684;7.0;0.0;14717.0;29987.0;1;14422;0.490779337713009;0;167;14527;1;1;213;0.036036036036036;199;8;1;14306;14278
CVE;VarelaVaca2020;False;2016-1523;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1523.afm;security/CVE/VarelaVaca2020-2016-1523;222.0;203.0;7.0;172.0;5.58720930232558;0.774774774774775;0.842342342342342;5.0;11.6315789473684;7.0;0.0;14717.0;29987.0;1;14422;0.490779337713009;0;167;14527;1;1;213;0.036036036036036;199;8;1;14306;14289
CVE;VarelaVaca2020;False;2016-1526;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1526.afm;security/CVE/VarelaVaca2020-2016-1526;222.0;203.0;7.0;172.0;5.58720930232558;0.774774774774775;0.842342342342342;5.0;11.6315789473684;7.0;0.0;14717.0;29987.0;1;14422;0.490779337713009;0;167;14527;1;1;213;0.036036036036036;199;8;1;14306;14278
CVE;VarelaVaca2020;False;2016-1564;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1564.afm;security/CVE/VarelaVaca2020-2016-1564;360.0;352.0;4.0;338.0;5.33431952662722;0.938888888888889;0.972222222222222;5.0;44.875;2.0;0.0;57857.0;116709.0;1;57323;0.49573726105099;0;1;57541;1;10;0;0.972222222222222;0;350;4;?;?
CVE;VarelaVaca2020;False;2016-1930;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1930.afm;security/CVE/VarelaVaca2020-2016-1930;353.0;333.0;6.0;825.0;3.91151515151515;2.3371104815864;0.861189801699717;5.0;17.6;10.0;0.0;44780.0;89905.0;1;44762;0.498081308047383;0;820;44749;1;1;344;0.0226628895184136;331;8;1;?;?
CVE;VarelaVaca2020;False;2016-1931;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1931.afm;security/CVE/VarelaVaca2020-2016-1931;339.0;324.0;5.0;823.0;3.91616038882139;2.42772861356932;0.890855457227139;5.0;22.5333333333333;7.0;0.0;44735.0;89806.0;1;44720;0.498129300937577;0;820;44709;1;1;330;0.023598820058997;320;8;1;?;?
CVE;VarelaVaca2020;False;2016-1933;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1933.afm;security/CVE/VarelaVaca2020-2016-1933;339.0;324.0;5.0;823.0;3.91616038882139;2.42772861356932;0.890855457227139;5.0;22.5333333333333;7.0;0.0;44735.0;89806.0;1;44720;0.498129300937577;0;820;44709;1;1;330;0.023598820058997;320;8;1;?;?
CVE;VarelaVaca2020;False;2016-1935;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1935.afm;security/CVE/VarelaVaca2020-2016-1935;353.0;333.0;6.0;825.0;3.91151515151515;2.3371104815864;0.861189801699717;5.0;17.6;10.0;0.0;44780.0;89905.0;1;44762;0.498081308047383;0;820;44749;1;1;344;0.0226628895184136;331;8;1;?;?
CVE;VarelaVaca2020;False;2016-1937;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1937.afm;security/CVE/VarelaVaca2020-2016-1937;339.0;324.0;5.0;823.0;3.91616038882139;2.42772861356932;0.890855457227139;5.0;22.5333333333333;7.0;0.0;44735.0;89806.0;1;44720;0.498129300937577;0;820;44709;1;1;330;0.023598820058997;320;8;1;?;?
CVE;VarelaVaca2020;False;2016-1938;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1938.afm;security/CVE/VarelaVaca2020-2016-1938;427.0;410.0;5.0;824.0;3.91383495145631;1.92974238875878;0.7096018735363;5.0;25.0588235294118;9.0;0.0;48482.0;97386.0;1;48465;0.497833364138583;0;820;48454;1;1;418;0.0187353629976581;408;8;1;?;?
CVE;VarelaVaca2020;False;2016-1939;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1939.afm;security/CVE/VarelaVaca2020-2016-1939;339.0;324.0;5.0;823.0;3.91616038882139;2.42772861356932;0.890855457227139;5.0;22.5333333333333;7.0;0.0;44735.0;89806.0;1;44720;0.498129300937577;0;820;44709;1;1;330;0.023598820058997;320;8;1;?;?
CVE;VarelaVaca2020;False;2016-1940;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1940.afm;security/CVE/VarelaVaca2020-2016-1940;333.0;322.0;5.0;822.0;3.91849148418491;2.46846846846847;0.903903903903904;5.0;30.1818181818182;5.0;0.0;44722.0;89778.0;1;44709;0.498139856089465;0;820;44700;1;1;324;0.024024024024024;316;8;1;?;?
CVE;VarelaVaca2020;False;2016-1941;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1941.afm;security/CVE/VarelaVaca2020-2016-1941;333.0;322.0;5.0;822.0;3.91849148418491;2.46846846846847;0.903903903903904;5.0;30.1818181818182;5.0;0.0;44722.0;89778.0;1;44709;0.498139856089465;0;820;44700;1;1;324;0.024024024024024;316;8;1;?;?
CVE;VarelaVaca2020;False;2016-1942;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1942.afm;security/CVE/VarelaVaca2020-2016-1942;339.0;324.0;5.0;823.0;3.91616038882139;2.42772861356932;0.890855457227139;5.0;22.5333333333333;7.0;0.0;44735.0;89806.0;1;44720;0.498129300937577;0;820;44709;1;1;330;0.023598820058997;320;8;1;?;?
CVE;VarelaVaca2020;False;2016-1946;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1946.afm;security/CVE/VarelaVaca2020-2016-1946;339.0;324.0;5.0;823.0;3.91616038882139;2.42772861356932;0.890855457227139;5.0;22.5333333333333;7.0;0.0;44735.0;89806.0;1;44720;0.498129300937577;0;820;44709;1;1;330;0.023598820058997;320;8;1;?;?
CVE;VarelaVaca2020;False;2016-1949;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1949.afm;security/CVE/VarelaVaca2020-2016-1949;332.0;322.0;4.0;827.0;3.90689238210399;2.49096385542169;0.906626506024096;5.0;33.1;4.0;0.0;45308.0;90948.0;1;45296;0.498174781193649;0;1;45285;1;12;7;0.942771084337349;0;313;4;?;?
CVE;VarelaVaca2020;False;2016-1950;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1950.afm;security/CVE/VarelaVaca2020-2016-1950;628.0;588.0;7.0;1053.0;3.53561253561254;1.67675159235669;0.761146496815287;5.0;15.675;18.0;0.0;55340.0;111292.0;1;55301;0.497250476224706;0;1040;55283;1;1;619;0.0127388535031847;590;8;1;?;?
CVE;VarelaVaca2020;False;2016-1952;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1952.afm;security/CVE/VarelaVaca2020-2016-1952;551.0;525.0;7.0;1004.0;4.18525896414343;1.82214156079855;0.88929219600726;5.0;21.1538461538462;12.0;0.0;60491.0;121873.0;1;60184;0.496344555397832;0;997;60284;1;1;542;0.014519056261343;523;8;1;?;?
CVE;VarelaVaca2020;False;2016-1953;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1953.afm;security/CVE/VarelaVaca2020-2016-1953;545.0;522.0;6.0;1003.0;4.18743768693918;1.84036697247706;0.897247706422018;5.0;23.6521739130435;11.0;0.0;60472.0;121832.0;1;60166;0.496355637270996;0;997;60268;1;1;536;0.0146788990825688;520;8;1;?;?
CVE;VarelaVaca2020;False;2016-1954;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1954.afm;security/CVE/VarelaVaca2020-2016-1954;551.0;525.0;7.0;1004.0;4.18525896414343;1.82214156079855;0.88929219600726;5.0;21.1538461538462;12.0;0.0;60491.0;121873.0;1;60184;0.496344555397832;0;997;60284;1;1;542;0.014519056261343;523;8;1;?;?
CVE;VarelaVaca2020;False;2016-1955;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1955.afm;security/CVE/VarelaVaca2020-2016-1955;346.0;328.0;6.0;833.0;3.89315726290516;2.40751445086705;0.884393063583815;5.0;19.1666666666667;7.0;0.0;45648.0;91636.0;1;45633;0.498144833908071;0;829;45619;1;1;337;0.023121387283237;323;8;1;?;?
CVE;VarelaVaca2020;False;2016-1956;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1956.afm;security/CVE/VarelaVaca2020-2016-1956;350.0;329.0;7.0;1107.0;5.21318879855465;3.16285714285714;0.877142857142857;5.0;16.6190476190476;7.0;0.0;45942.0;92225.0;1;45927;0.498151260504202;0;1103;45910;1;1;337;0.0342857142857143;323;12;1;?;?
CVE;VarelaVaca2020;False;2016-1957;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1957.afm;security/CVE/VarelaVaca2020-2016-1957;551.0;525.0;7.0;1004.0;4.18525896414343;1.82214156079855;0.88929219600726;5.0;21.1538461538462;12.0;0.0;60491.0;121873.0;1;60184;0.496344555397832;0;997;60284;1;1;542;0.014519056261343;523;8;1;?;?
CVE;VarelaVaca2020;False;2016-1958;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1958.afm;security/CVE/VarelaVaca2020-2016-1958;359.0;341.0;6.0;833.0;3.89315726290516;2.32033426183844;0.852367688022284;5.0;19.8888888888889;8.0;0.0;45741.0;91835.0;1;45725;0.49807807480808;0;829;45712;1;1;350;0.0222841225626741;337;8;1;?;?
CVE;VarelaVaca2020;False;2016-1959;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1959.afm;security/CVE/VarelaVaca2020-2016-1959;333.0;323.0;4.0;830.0;3.9;2.49249249249249;0.906906906906907;5.0;33.2;4.0;0.0;45609.0;91551.0;1;45597;0.498181341547334;0;1;45586;1;12;7;0.942942942942943;0;314;4;?;?
CVE;VarelaVaca2020;False;2016-1960;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1960.afm;security/CVE/VarelaVaca2020-2016-1960;553.0;526.0;7.0;1004.0;4.18525896414343;1.81555153707052;0.886075949367089;5.0;20.4444444444444;12.0;1.0;60494.0;121880.0;1;60186;0.496340662947161;0;997;60287;1;1;542;0.0180831826401447;523;10;2;?;?
CVE;VarelaVaca2020;False;2016-1961;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1961.afm;security/CVE/VarelaVaca2020-2016-1961;551.0;525.0;7.0;1004.0;4.18525896414343;1.82214156079855;0.88929219600726;5.0;21.1538461538462;12.0;0.0;60491.0;121873.0;1;60184;0.496344555397832;0;997;60284;1;1;542;0.014519056261343;523;8;1;?;?
CVE;VarelaVaca2020;False;2016-1962;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1962.afm;security/CVE/VarelaVaca2020-2016-1962;359.0;341.0;6.0;833.0;3.89315726290516;2.32033426183844;0.852367688022284;5.0;19.8888888888889;8.0;0.0;45741.0;91835.0;1;45725;0.49807807480808;0;829;45712;1;1;350;0.0222841225626741;337;8;1;?;?
CVE;VarelaVaca2020;False;2016-1963;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1963.afm;security/CVE/VarelaVaca2020-2016-1963;333.0;323.0;4.0;830.0;3.9;2.49249249249249;0.906906906906907;5.0;33.2;4.0;0.0;45609.0;91551.0;1;45597;0.498181341547334;0;1;45586;1;12;7;0.942942942942943;0;314;4;?;?
CVE;VarelaVaca2020;False;2016-1964;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1964.afm;security/CVE/VarelaVaca2020-2016-1964;551.0;525.0;7.0;1004.0;4.18525896414343;1.82214156079855;0.88929219600726;5.0;21.1538461538462;12.0;0.0;60491.0;121873.0;1;60184;0.496344555397832;0;997;60284;1;1;542;0.014519056261343;523;8;1;?;?
CVE;VarelaVaca2020;False;2016-1965;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1965.afm;security/CVE/VarelaVaca2020-2016-1965;359.0;341.0;6.0;833.0;3.89315726290516;2.32033426183844;0.852367688022284;5.0;19.8888888888889;8.0;0.0;45741.0;91835.0;1;45725;0.49807807480808;0;829;45712;1;1;350;0.0222841225626741;337;8;1;?;?
CVE;VarelaVaca2020;False;2016-1966;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1966.afm;security/CVE/VarelaVaca2020-2016-1966;543.0;522.0;6.0;1002.0;4.18962075848303;1.84530386740332;0.898710865561694;5.0;25.8095238095238;10.0;0.0;60468.0;121824.0;1;60163;0.496355397951143;0;997;60266;1;1;534;0.0147329650092081;519;8;1;?;?
CVE;VarelaVaca2020;False;2016-1967;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1967.afm;security/CVE/VarelaVaca2020-2016-1967;333.0;323.0;4.0;830.0;3.9;2.49249249249249;0.906906906906907;5.0;33.2;4.0;0.0;45609.0;91551.0;1;45597;0.498181341547334;0;1;45586;1;12;7;0.942942942942943;0;314;4;?;?
CVE;VarelaVaca2020;False;2016-1968;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1968.afm;security/CVE/VarelaVaca2020-2016-1968;333.0;323.0;4.0;830.0;3.9;2.49249249249249;0.906906906906907;5.0;33.2;4.0;0.0;45609.0;91551.0;1;45597;0.498181341547334;0;1;45586;1;12;7;0.942942942942943;0;314;4;?;?
CVE;VarelaVaca2020;False;2016-1969;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1969.afm;security/CVE/VarelaVaca2020-2016-1969;372.0;357.0;5.0;832.0;3.89543269230769;2.23655913978495;0.817204301075269;5.0;24.7333333333333;8.0;0.0;45960.0;92290.0;1;45944;0.497995449127749;0;829;45935;1;1;364;0.0188172043010753;355;7;1;?;?
CVE;VarelaVaca2020;False;2016-1970;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1970.afm;security/CVE/VarelaVaca2020-2016-1970;337.0;324.0;5.0;1104.0;5.22192028985507;3.27596439169139;0.899109792284866;5.0;25.8461538461538;4.0;0.0;45897.0;92127.0;1;45885;0.498192712234198;0;1;45871;1;12;7;0.943620178041543;0;318;5;?;?
CVE;VarelaVaca2020;False;2016-1971;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1971.afm;security/CVE/VarelaVaca2020-2016-1971;337.0;324.0;5.0;1104.0;5.22192028985507;3.27596439169139;0.899109792284866;5.0;25.8461538461538;4.0;0.0;45897.0;92127.0;1;45885;0.498192712234198;0;1;45871;1;12;7;0.943620178041543;0;318;5;?;?
CVE;VarelaVaca2020;False;2016-1972;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1972.afm;security/CVE/VarelaVaca2020-2016-1972;337.0;324.0;5.0;1104.0;5.22192028985507;3.27596439169139;0.899109792284866;5.0;25.8461538461538;4.0;0.0;45897.0;92127.0;1;45885;0.498192712234198;0;1;45871;1;12;7;0.943620178041543;0;318;5;?;?
CVE;VarelaVaca2020;False;2016-1973;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1973.afm;security/CVE/VarelaVaca2020-2016-1973;340.0;327.0;5.0;831.0;3.89771359807461;2.44411764705882;0.894117647058824;5.0;26.0769230769231;6.0;0.0;45631.0;91601.0;1;45617;0.498149583519831;0;829;45607;1;1;331;0.0235294117647059;322;8;1;?;?
CVE;VarelaVaca2020;False;2016-1974;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1974.afm;security/CVE/VarelaVaca2020-2016-1974;551.0;525.0;7.0;1004.0;4.18525896414343;1.82214156079855;0.88929219600726;5.0;21.1538461538462;12.0;0.0;60491.0;121873.0;1;60184;0.496344555397832;0;997;60284;1;1;542;0.014519056261343;523;8;1;?;?
CVE;VarelaVaca2020;False;2016-1975;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1975.afm;security/CVE/VarelaVaca2020-2016-1975;335.0;324.0;5.0;831.0;3.89771359807461;2.48059701492537;0.904477611940298;5.0;30.3636363636364;5.0;0.0;45620.0;91577.0;1;45607;0.498160018345218;0;829;45599;1;1;327;0.0208955223880597;319;7;1;?;?
CVE;VarelaVaca2020;False;2016-1976;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1976.afm;security/CVE/VarelaVaca2020-2016-1976;339.0;325.0;6.0;1105.0;5.21900452488688;3.25958702064897;0.896755162241888;5.0;24.1428571428571;5.0;0.0;45913.0;92164.0;1;45900;0.498166312226032;0;1103;45889;1;1;327;0.0324483775811209;319;11;1;?;?
CVE;VarelaVaca2020;False;2016-1977;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1977.afm;security/CVE/VarelaVaca2020-2016-1977;392.0;366.0;8.0;836.0;3.88636363636364;2.13265306122449;0.788265306122449;5.0;15.0384615384615;11.0;0.0;46031.0;92440.0;1;46012;0.497955430549546;0;829;45994;1;1;383;0.0204081632653061;363;8;1;?;?
CVE;VarelaVaca2020;False;2016-1978;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1978.afm;security/CVE/VarelaVaca2020-2016-1978;426.0;414.0;4.0;822.0;3.91849148418491;1.92957746478873;0.704225352112676;5.0;35.4166666666667;6.0;0.0;49180.0;98784.0;1;49166;0.497853903466148;0;2;49155;1;7;7;0.967136150234742;0;412;4;?;?
CVE;VarelaVaca2020;False;2016-1979;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-1979.afm;security/CVE/VarelaVaca2020-2016-1979;430.0;418.0;4.0;831.0;3.89771359807461;1.93255813953488;0.704651162790698;5.0;35.75;6.0;0.0;50175.0;100778.0;1;50161;0.497876520669194;0;2;50150;1;7;7;0.967441860465116;0;416;4;?;?
CVE;VarelaVaca2020;False;2016-2107;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-2107.afm;security/CVE/VarelaVaca2020-2016-2107;206.0;171.0;8.0;132.0;2.9469696969697;0.640776699029126;0.679611650485437;5.0;5.85714285714286;11.0;0.0;8076.0;16393.0;1;8004;0.492649301531141;0;120;8014;1;1;196;0.0436893203883495;170;9;1;7809;7655
CVE;VarelaVaca2020;False;2016-2221;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-2221.afm;security/CVE/VarelaVaca2020-2016-2221;361.0;353.0;4.0;339.0;5.32448377581121;0.939058171745152;0.972299168975069;5.0;45.0;2.0;0.0;58196.0;117388.0;1;57662;0.495757658363717;0;1;57880;1;10;0;0.972299168975069;0;351;4;?;?
CVE;VarelaVaca2020;False;2016-2790;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-2790.afm;security/CVE/VarelaVaca2020-2016-2790;392.0;366.0;8.0;836.0;3.88636363636364;2.13265306122449;0.788265306122449;5.0;15.0384615384615;11.0;0.0;46031.0;92440.0;1;46012;0.497955430549546;0;829;45994;1;1;383;0.0204081632653061;363;8;1;?;?
CVE;VarelaVaca2020;False;2016-2792;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-2792.afm;security/CVE/VarelaVaca2020-2016-2792;392.0;366.0;8.0;836.0;3.88636363636364;2.13265306122449;0.788265306122449;5.0;15.0384615384615;11.0;0.0;46031.0;92440.0;1;46012;0.497955430549546;0;829;45994;1;1;383;0.0204081632653061;363;8;1;?;?
CVE;VarelaVaca2020;False;2016-2793;security;SXFM;afm;2020;[];True;https://github.com/IDEA-Research-Group/AMADEUS;https://doi.org/10.1145/3382025.3414952;feature_models/original/security/CVE/VarelaVaca2020-2016-2793.afm;security/CVE/VarelaVaca2020-2016-2793;392.0;366.0;8.0;836.0;3.88636363636364;2.13265306122449;0.788265306122449;5.0;15.0384615384615;11.0;0.0;46031.0;92440.0;1;46012;0.497955430549546;0;829;45994;1;1;383;0.0204081632653061;363;8;1;?;?
