Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path
BusyBox;Pett2021;True;2008-06-22_20-14-00;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-22_20-14-00.dimacs
BusyBox;Pett2021;True;2008-06-23_01-52-30;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-23_01-52-30.dimacs
BusyBox;Pett2021;True;2008-06-23_13-06-34;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-23_13-06-34.dimacs
BusyBox;Pett2021;True;2008-06-23_13-24-19;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-23_13-24-19.dimacs
BusyBox;Pett2021;True;2008-06-23_16-28-53;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-23_16-28-53.dimacs
BusyBox;Pett2021;True;2008-06-23_22-31-52;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-23_22-31-52.dimacs
BusyBox;Pett2021;True;2008-06-24_00-47-58;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-24_00-47-58.dimacs
BusyBox;Pett2021;True;2008-06-24_00-50-07;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-24_00-50-07.dimacs
BusyBox;Pett2021;True;2008-06-24_14-10-41;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-24_14-10-41.dimacs
BusyBox;Pett2021;True;2008-06-24_16-08-22;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-24_16-08-22.dimacs
BusyBox;Pett2021;True;2008-06-24_18-59-59;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-24_18-59-59.dimacs
BusyBox;Pett2021;True;2008-06-24_21-39-32;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-24_21-39-32.dimacs
BusyBox;Pett2021;True;2008-06-25_09-53-17;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_09-53-17.dimacs
BusyBox;Pett2021;True;2008-06-25_10-00-58;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_10-00-58.dimacs
BusyBox;Pett2021;True;2008-06-25_10-16-17;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_10-16-17.dimacs
BusyBox;Pett2021;True;2008-06-25_10-18-16;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_10-18-16.dimacs
BusyBox;Pett2021;True;2008-06-25_10-59-44;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_10-59-44.dimacs
BusyBox;Pett2021;True;2008-06-25_12-15-46;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_12-15-46.dimacs
BusyBox;Pett2021;True;2008-06-25_15-58-00;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_15-58-00.dimacs
BusyBox;Pett2021;True;2008-06-25_20-54-45;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-25_20-54-45.dimacs
BusyBox;Pett2021;True;2008-06-26_03-26-57;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-26_03-26-57.dimacs
BusyBox;Pett2021;True;2008-06-26_14-32-57;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-26_14-32-57.dimacs
BusyBox;Pett2021;True;2008-06-26_20-27-42;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-26_20-27-42.dimacs
BusyBox;Pett2021;True;2008-06-26_22-40-02;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-26_22-40-02.dimacs
BusyBox;Pett2021;True;2008-06-27_00-23-18;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_00-23-18.dimacs
BusyBox;Pett2021;True;2008-06-27_00-24-11;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_00-24-11.dimacs
BusyBox;Pett2021;True;2008-06-27_00-29-34;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_00-29-34.dimacs
BusyBox;Pett2021;True;2008-06-27_02-52-20;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_02-52-20.dimacs
BusyBox;Pett2021;True;2008-06-27_03-55-18;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_03-55-18.dimacs
BusyBox;Pett2021;True;2008-06-27_04-06-13;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_04-06-13.dimacs
BusyBox;Pett2021;True;2008-06-27_04-30-48;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_04-30-48.dimacs
BusyBox;Pett2021;True;2008-06-27_15-48-45;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_15-48-45.dimacs
BusyBox;Pett2021;True;2008-06-27_15-52-07;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_15-52-07.dimacs
BusyBox;Pett2021;True;2008-06-27_21-24-08;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_21-24-08.dimacs
BusyBox;Pett2021;True;2008-06-27_21-52-41;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_21-52-41.dimacs
BusyBox;Pett2021;True;2008-06-27_22-05-21;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_22-05-21.dimacs
BusyBox;Pett2021;True;2008-06-27_22-31-07;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-27_22-31-07.dimacs
BusyBox;Pett2021;True;2008-06-28_01-18-09;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_01-18-09.dimacs
BusyBox;Pett2021;True;2008-06-28_04-00-01;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_04-00-01.dimacs
BusyBox;Pett2021;True;2008-06-28_04-58-55;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_04-58-55.dimacs
BusyBox;Pett2021;True;2008-06-28_05-04-09;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_05-04-09.dimacs
BusyBox;Pett2021;True;2008-06-28_18-10-09;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_18-10-09.dimacs
BusyBox;Pett2021;True;2008-06-28_21-03-43;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_21-03-43.dimacs
BusyBox;Pett2021;True;2008-06-28_21-46-41;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_21-46-41.dimacs
BusyBox;Pett2021;True;2008-06-28_23-30-37;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_23-30-37.dimacs
BusyBox;Pett2021;True;2008-06-28_23-33-02;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_23-33-02.dimacs
BusyBox;Pett2021;True;2008-06-28_23-42-03;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-28_23-42-03.dimacs
BusyBox;Pett2021;True;2008-06-29_00-32-35;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-29_00-32-35.dimacs
BusyBox;Pett2021;True;2008-06-29_02-25-53;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-29_02-25-53.dimacs
BusyBox;Pett2021;True;2008-06-29_05-10-47;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-29_05-10-47.dimacs
BusyBox;Pett2021;True;2008-06-29_05-16-45;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-29_05-16-45.dimacs
BusyBox;Pett2021;True;2008-06-29_06-22-40;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-29_06-22-40.dimacs
BusyBox;Pett2021;True;2008-06-30_07-33-52;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-30_07-33-52.dimacs
BusyBox;Pett2021;True;2008-06-30_13-30-21;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-30_13-30-21.dimacs
BusyBox;Pett2021;True;2008-06-30_15-48-34;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-30_15-48-34.dimacs
BusyBox;Pett2021;True;2008-07-01_01-57-36;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_01-57-36.dimacs
BusyBox;Pett2021;True;2008-07-01_10-00-46;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_10-00-46.dimacs
BusyBox;Pett2021;True;2008-07-01_10-05-12;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_10-05-12.dimacs
BusyBox;Pett2021;True;2008-07-01_10-40-41;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_10-40-41.dimacs
BusyBox;Pett2021;True;2008-07-01_10-55-45;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_10-55-45.dimacs
BusyBox;Pett2021;True;2008-07-01_11-11-24;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_11-11-24.dimacs
BusyBox;Pett2021;True;2008-07-01_12-20-20;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_12-20-20.dimacs
BusyBox;Pett2021;True;2008-07-01_15-59-42;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_15-59-42.dimacs
BusyBox;Pett2021;True;2008-07-01_16-09-07;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-01_16-09-07.dimacs
BusyBox;Pett2021;True;2008-07-02_00-12-06;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-02_00-12-06.dimacs
BusyBox;Pett2021;True;2008-07-02_11-14-59;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-02_11-14-59.dimacs
BusyBox;Pett2021;True;2008-07-02_11-34-49;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-02_11-34-49.dimacs
BusyBox;Pett2021;True;2008-07-02_22-47-49;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-02_22-47-49.dimacs
BusyBox;Pett2021;True;2008-07-04_10-25-44;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-04_10-25-44.dimacs
BusyBox;Pett2021;True;2008-07-04_10-29-30;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-04_10-29-30.dimacs
BusyBox;Pett2021;True;2008-07-04_21-57-11;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-04_21-57-11.dimacs
BusyBox;Pett2021;True;2008-07-04_21-58-00;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-04_21-58-00.dimacs
BusyBox;Pett2021;True;2008-07-05_08-38-41;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-05_08-38-41.dimacs
BusyBox;Pett2021;True;2008-07-05_08-50-08;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-05_08-50-08.dimacs
BusyBox;Pett2021;True;2008-07-05_09-18-54;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-05_09-18-54.dimacs
BusyBox;Pett2021;True;2008-07-05_17-40-04;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-05_17-40-04.dimacs
BusyBox;Pett2021;True;2008-07-05_20-29-59;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-05_20-29-59.dimacs
BusyBox;Pett2021;True;2008-07-06_07-00-11;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-06_07-00-11.dimacs
BusyBox;Pett2021;True;2008-07-06_10-01-13;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-06_10-01-13.dimacs
BusyBox;Pett2021;True;2008-07-06_11-11-35;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-06_11-11-35.dimacs
BusyBox;Pett2021;True;2008-07-06_11-52-23;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-06_11-52-23.dimacs
BusyBox;Pett2021;True;2008-07-06_17-00-49;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-06_17-00-49.dimacs
BusyBox;Pett2021;True;2008-07-08_02-56-53;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-08_02-56-53.dimacs
BusyBox;Pett2021;True;2008-07-08_02-57-40;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-08_02-57-40.dimacs
BusyBox;Pett2021;True;2008-07-08_03-25-25;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-08_03-25-25.dimacs
BusyBox;Pett2021;True;2008-07-08_05-14-36;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-08_05-14-36.dimacs
BusyBox;Pett2021;True;2008-07-08_09-07-01;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-08_09-07-01.dimacs
BusyBox;Pett2021;True;2008-07-08_20-41-57;systems_software;DIMACS;dimacs;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-08_20-41-57.dimacs
