model;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;#Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfClauses;NumberOfLiterals;ClauseDensity;RatioOptionalFeatures;ConnectivityDensity;Void;#CORE;#Dead;NumberOfValidConfigurations;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-21_12-59-34.uvl;724;723;723;580;2.16551724137931;0.801104972375691;0.772099447513812;2;723;1304;2703;0.482426933037366;0.986187845303867;1341;true;10;10;3.64524782213075E+184;618;514
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-21_17-14-26.uvl;723;722;722;579;2.16580310880829;0.800829875518672;0.771784232365145;2;722;1302;2699;0.482400889218229;0.986168741355463;1339;true;10;10;1.83950204485175E+184;617;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-21_17-26-10.uvl;723;722;722;579;2.16580310880829;0.800829875518672;0.771784232365145;2;722;1302;2699;0.482400889218229;0.986168741355463;1339;true;10;10;1.83950204485175E+184;617;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-23_13-49-21.uvl;723;722;722;579;2.16580310880829;0.800829875518672;0.771784232365145;2;722;1302;2699;0.482400889218229;0.986168741355463;1339;true;10;10;1.83950204485175E+184;617;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-23_22-02-30.uvl;723;722;722;579;2.16580310880829;0.800829875518672;0.771784232365145;2;722;1302;2699;0.482400889218229;0.986168741355463;1339;true;10;10;1.83950204485175E+184;617;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-24_10-42-21.uvl;723;722;722;579;2.16580310880829;0.800829875518672;0.771784232365145;2;722;1302;2699;0.482400889218229;0.986168741355463;1339;true;10;10;1.83950204485175E+184;617;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-24_10-49-49.uvl;722;721;721;579;2.16580310880829;0.801939058171745;0.772853185595568;2;721;1301;2697;0.482387838338895;0.986149584487535;1338;true;10;10;9.19751022425873E+183;617;497
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-24_11-07-20.uvl;722;721;721;579;2.16580310880829;0.801939058171745;0.772853185595568;2;721;1301;2697;0.482387838338895;0.986149584487535;1338;true;10;10;9.19751022425873E+183;617;497
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-24_19-48-47.uvl;722;721;721;579;2.16580310880829;0.801939058171745;0.772853185595568;2;721;1301;2697;0.482387838338895;0.986149584487535;1338;true;10;10;9.19751022425873E+183;617;497
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-24_22-43-27.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-24_23-47-38.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-25_09-27-35.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-25_23-23-00.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-25_23-23-32.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-25_23-27-29.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-25_23-59-41.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_00-15-36.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_00-19-33.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;3.6365540425146E+184;619;502
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_00-24-38.uvl;724;723;723;581;2.16523235800344;0.802486187845304;0.773480662983425;2;723;1305;2705;0.482439926062847;0.986187845303867;1342;true;10;10;2.74510305154799E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_11-08-14.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_16-30-09.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_17-26-55.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_19-07-43.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-26_19-55-20.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-27_11-54-45.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-27_12-37-22.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-27_12-56-58.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-27_14-25-52.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-27_14-33-03.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-27_21-30-39.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_00-27-31.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_00-58-04.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_01-19-15.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_01-20-13.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_03-42-44.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_03-45-33.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_10-30-54.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_12-04-45.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_12-07-34.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_12-18-10.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_12-25-39.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-29_13-16-28.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-30_16-45-55.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-30_17-42-49.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-30_23-25-50.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-30_23-42-37.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-30_23-58-19.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-31_00-30-48.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-31_02-04-28.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-31_02-37-18.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-10-31_03-04-55.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-01_00-10-51.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-01_00-22-24.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-01_12-54-56.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-01_13-40-32.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-02_00-41-05.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-02_00-55-41.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-04_21-44-28.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-05_08-15-13.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-05_08-18-16.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-05_11-36-22.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-05_12-19-39.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-05_13-20-58.uvl;725;724;724;581;2.16523235800344;0.801379310344828;0.772413793103448;2;724;1306;2707;0.482452899889176;0.986206896551724;1343;true;10;10;5.49020610309598E+184;619;501
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-06_00-49-59.uvl;725;724;724;584;2.19349315068493;0.80551724137931;0.772413793103448;2;724;1309;2730;0.47948717948718;0.986206896551724;1449;true;10;10;5.49020610309598E+184;725;613
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-06_02-32-31.uvl;725;724;724;584;2.19349315068493;0.80551724137931;0.772413793103448;2;724;1309;2730;0.47948717948718;0.986206896551724;1449;true;10;10;5.49020610309598E+184;725;613
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-06_15-13-33.uvl;725;724;724;584;2.19349315068493;0.80551724137931;0.772413793103448;2;724;1309;2730;0.47948717948718;0.986206896551724;1449;true;10;10;5.49020610309598E+184;725;613
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-06_22-39-57.uvl;725;724;724;584;2.19349315068493;0.80551724137931;0.772413793103448;2;724;1309;2730;0.47948717948718;0.986206896551724;1449;true;10;10;5.49020610309598E+184;725;613
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-06_23-07-42.uvl;726;725;725;586;2.19283276450512;0.807162534435262;0.774104683195592;2;725;1312;2736;0.47953216374269;0.986225895316804;1451;true;10;10;8.23530915464396E+184;726;588
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-06_23-28-42.uvl;726;725;725;586;2.19283276450512;0.807162534435262;0.774104683195592;2;725;1312;2736;0.47953216374269;0.986225895316804;1451;true;10;10;8.23530915464396E+184;726;588
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-06_23-42-42.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-07_01-12-16.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-07_01-32-11.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-07_01-58-21.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-07_12-59-31.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-07_13-36-46.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-08_20-36-32.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-08_21-39-06.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-08_21-42-14.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-08_22-31-19.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-09_00-15-11.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-09_00-44-40.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-09_02-23-42.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
/home/chico/fm-collection/feature-model-batch-analysis/../feature-model-benchmark/feature_models/uvl-wo-linux/systems_software/BusyBox/Pett2021-2008-11-09_16-08-31.uvl;729;728;728;592;2.19932432432432;0.812071330589849;0.776406035665295;2;728;1321;2759;0.478796665458499;0.986282578875171;1460;true;10;10;3.17647638821982E+185;732;612
