Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path
BusyBox;Pett2021;True;2007-11-23_23-28-55;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2007-11-23_23-28-55.xml
BusyBox;Pett2021;True;2007-11-23_23-39-01;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2007-11-23_23-39-01.xml
BusyBox;Pett2021;True;2007-11-25_03-15-24;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2007-11-25_03-15-24.xml
BusyBox;Pett2021;True;2007-12-02_03-27-42;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2007-12-02_03-27-42.xml
BusyBox;Pett2021;True;2007-12-22_17-00-11;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2007-12-22_17-00-11.xml
BusyBox;Pett2021;True;2007-12-24_14-09-19;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2007-12-24_14-09-19.xml
BusyBox;Pett2021;True;2007-12-25_01-08-58;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2007-12-25_01-08-58.xml
BusyBox;Pett2021;True;2008-01-05_03-26-41;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-01-05_03-26-41.xml
BusyBox;Pett2021;True;2008-01-06_06-27-17;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-01-06_06-27-17.xml
BusyBox;Pett2021;True;2008-01-08_20-32-12;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-01-08_20-32-12.xml
BusyBox;Pett2021;True;2008-01-13_15-23-27;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-01-13_15-23-27.xml
BusyBox;Pett2021;True;2008-01-13_18-43-50;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-01-13_18-43-50.xml
BusyBox;Pett2021;True;2008-01-18_20-41-24;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-01-18_20-41-24.xml
BusyBox;Pett2021;True;2008-01-28_22-47-03;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-01-28_22-47-03.xml
BusyBox;Pett2021;True;2008-02-01_06-53-50;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-01_06-53-50.xml
BusyBox;Pett2021;True;2008-02-04_13-12-16;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-04_13-12-16.xml
BusyBox;Pett2021;True;2008-02-08_15-04-00;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-08_15-04-00.xml
BusyBox;Pett2021;True;2008-02-08_18-24-54;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-08_18-24-54.xml
BusyBox;Pett2021;True;2008-02-13_16-52-00;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-13_16-52-00.xml
BusyBox;Pett2021;True;2008-02-14_20-37-54;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-14_20-37-54.xml
BusyBox;Pett2021;True;2008-02-15_02-27-19;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-15_02-27-19.xml
BusyBox;Pett2021;True;2008-02-15_15-17-23;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-15_15-17-23.xml
BusyBox;Pett2021;True;2008-02-16_23-28-42;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-16_23-28-42.xml
BusyBox;Pett2021;True;2008-02-18_12-07-49;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-18_12-07-49.xml
BusyBox;Pett2021;True;2008-02-18_21-08-49;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-18_21-08-49.xml
BusyBox;Pett2021;True;2008-02-18_23-24-46;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-18_23-24-46.xml
BusyBox;Pett2021;True;2008-02-19_11-26-28;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-19_11-26-28.xml
BusyBox;Pett2021;True;2008-02-19_11-36-22;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-19_11-36-22.xml
BusyBox;Pett2021;True;2008-02-19_23-42-22;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-19_23-42-22.xml
BusyBox;Pett2021;True;2008-02-20_22-29-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-20_22-29-52.xml
BusyBox;Pett2021;True;2008-02-22_22-24-48;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-22_22-24-48.xml
BusyBox;Pett2021;True;2008-02-24_22-45-04;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-24_22-45-04.xml
BusyBox;Pett2021;True;2008-02-24_23-32-36;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-24_23-32-36.xml
BusyBox;Pett2021;True;2008-02-26_18-25-24;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-26_18-25-24.xml
BusyBox;Pett2021;True;2008-02-26_20-13-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-26_20-13-52.xml
BusyBox;Pett2021;True;2008-02-27_09-39-04;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-27_09-39-04.xml
BusyBox;Pett2021;True;2008-02-27_11-54-59;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-02-27_11-54-59.xml
BusyBox;Pett2021;True;2008-03-17_09-10-39;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-17_09-10-39.xml
BusyBox;Pett2021;True;2008-03-17_09-21-26;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-17_09-21-26.xml
BusyBox;Pett2021;True;2008-03-17_09-25-05;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-17_09-25-05.xml
BusyBox;Pett2021;True;2008-03-19_23-15-26;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-19_23-15-26.xml
BusyBox;Pett2021;True;2008-03-20_16-04-36;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-20_16-04-36.xml
BusyBox;Pett2021;True;2008-03-21_18-29-01;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-21_18-29-01.xml
BusyBox;Pett2021;True;2008-03-25_01-17-40;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-25_01-17-40.xml
BusyBox;Pett2021;True;2008-03-26_13-32-30;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-26_13-32-30.xml
BusyBox;Pett2021;True;2008-03-29_17-26-10;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-03-29_17-26-10.xml
BusyBox;Pett2021;True;2008-04-01_14-47-57;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-04-01_14-47-57.xml
BusyBox;Pett2021;True;2008-04-05_00-07-46;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-04-05_00-07-46.xml
BusyBox;Pett2021;True;2008-04-05_02-44-30;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-04-05_02-44-30.xml
BusyBox;Pett2021;True;2008-04-06_07-17-02;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-04-06_07-17-02.xml
BusyBox;Pett2021;True;2008-04-12_20-07-53;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-04-12_20-07-53.xml
BusyBox;Pett2021;True;2008-04-13_08-20-00;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-04-13_08-20-00.xml
BusyBox;Pett2021;True;2008-05-13_02-43-27;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-13_02-43-27.xml
BusyBox;Pett2021;True;2008-05-16_16-10-31;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-16_16-10-31.xml
BusyBox;Pett2021;True;2008-05-18_14-39-43;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-18_14-39-43.xml
BusyBox;Pett2021;True;2008-05-18_23-05-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-18_23-05-34.xml
BusyBox;Pett2021;True;2008-05-22_02-07-58;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-22_02-07-58.xml
BusyBox;Pett2021;True;2008-05-22_21-56-26;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-22_21-56-26.xml
BusyBox;Pett2021;True;2008-05-24_20-47-18;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-24_20-47-18.xml
BusyBox;Pett2021;True;2008-05-26_12-01-49;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-26_12-01-49.xml
BusyBox;Pett2021;True;2008-05-27_10-55-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-27_10-55-34.xml
BusyBox;Pett2021;True;2008-06-01_22-36-39;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-01_22-36-39.xml
BusyBox;Pett2021;True;2008-06-02_04-51-29;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-02_04-51-29.xml
BusyBox;Pett2021;True;2008-06-02_13-28-47;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-02_13-28-47.xml
BusyBox;Pett2021;True;2008-06-02_18-59-16;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-02_18-59-16.xml
BusyBox;Pett2021;True;2008-06-04_11-28-24;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-04_11-28-24.xml
BusyBox;Pett2021;True;2008-06-12_20-23-03;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-12_20-23-03.xml
BusyBox;Pett2021;True;2008-06-13_11-16-09;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-13_11-16-09.xml
BusyBox;Pett2021;True;2008-06-15_18-35-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-15_18-35-34.xml
BusyBox;Pett2021;True;2008-06-23_22-31-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-23_22-31-52.xml
BusyBox;Pett2021;True;2008-07-04_10-25-44;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-04_10-25-44.xml
BusyBox;Pett2021;True;2008-07-09_21-24-18;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-09_21-24-18.xml
BusyBox;Pett2021;True;2008-07-15_22-01-49;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-15_22-01-49.xml
BusyBox;Pett2021;True;2008-07-17_18-26-45;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-17_18-26-45.xml
BusyBox;Pett2021;True;2008-07-19_09-27-19;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-19_09-27-19.xml
BusyBox;Pett2021;True;2008-07-19_22-57-00;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-19_22-57-00.xml
BusyBox;Pett2021;True;2008-07-27_12-10-07;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-27_12-10-07.xml
BusyBox;Pett2021;True;2008-07-28_00-01-16;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-28_00-01-16.xml
BusyBox;Pett2021;True;2008-08-05_13-10-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-05_13-10-34.xml
BusyBox;Pett2021;True;2008-08-09_16-15-14;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-09_16-15-14.xml
BusyBox;Pett2021;True;2008-08-17_14-12-26;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-17_14-12-26.xml
BusyBox;Pett2021;True;2008-08-17_14-17-48;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-17_14-17-48.xml
BusyBox;Pett2021;True;2008-08-19_11-28-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-19_11-28-52.xml
BusyBox;Pett2021;True;2008-08-28_22-42-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-28_22-42-52.xml
BusyBox;Pett2021;True;2008-08-29_08-37-07;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-29_08-37-07.xml
BusyBox;Pett2021;True;2008-09-13_14-59-38;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-13_14-59-38.xml
BusyBox;Pett2021;True;2008-09-16_19-35-42;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-16_19-35-42.xml
BusyBox;Pett2021;True;2008-09-22_21-34-24;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-22_21-34-24.xml
BusyBox;Pett2021;True;2008-09-25_10-48-06;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-25_10-48-06.xml
BusyBox;Pett2021;True;2008-09-27_14-01-22;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-27_14-01-22.xml
BusyBox;Pett2021;True;2008-09-28_13-50-57;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-28_13-50-57.xml
