Name;Origin;PartOfHistory;Version;Domain;Format;Extension;Year;Keywords;Hierarchy;Source;Publication;Path;DescribingPath;NumberOfFeatures;NumberOfLeafFeatures;NumberOfTopFeatures;Number_Constraints;AverageConstraintSize;CtcDensity;FeaturesInConstraintsDensity;TreeDepth;AverageNumberOfChildren;NumberOfAlternatives;NumberOfOrs;NumberOfClauses;NumberOfLiterals;NumberOfUnitClauses;NumberOfTwoClauses;ClauseDensity;NumberOfTautologies;NumberOfRedundantConstraints;ConnectivityDensity;Void;Number_CORE;Number_Dead;RatioOptionalFeatures;NumberOfFalseOptionalFeatures;NumberOfOptionalFeatures;NumberOfValidConfigurationsLog;SimpleCyclomaticComplexity;IndependentCyclomaticComplexity
BusyBox;Pett2021;True;2008-05-18_23-05-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-18_23-05-34.xml;systems_software/BusyBox/Pett2021-2008-05-18_23-05-34;538.0;537.0;537.0;560;2.17678571428571;1.04089219330855;0.998141263940521;2;537;0;0;1098;2294;7;1008;0.478639930252833;0;43;1130;1;7;0;0.986988847583643;6;531;125;593;504
BusyBox;Pett2021;True;2008-05-22_02-07-58;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-22_02-07-58.xml;systems_software/BusyBox/Pett2021-2008-05-22_02-07-58;539.0;538.0;538.0;561;2.17647058823529;1.04081632653061;0.998144712430427;2;538;0;0;1100;2298;7;1010;0.478677110530896;0;43;1132;1;7;0;0.987012987012987;6;532;125;594;502
BusyBox;Pett2021;True;2008-05-22_21-56-26;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-22_21-56-26.xml;systems_software/BusyBox/Pett2021-2008-05-22_21-56-26;540.0;539.0;539.0;564;2.17730496453901;1.04444444444444;0.998148148148148;2;539;0;0;1104;2307;7;1013;0.478543563068921;0;43;1135;1;7;0;0.987037037037037;6;533;125;596;501
BusyBox;Pett2021;True;2008-05-24_20-47-18;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-24_20-47-18.xml;systems_software/BusyBox/Pett2021-2008-05-24_20-47-18;540.0;539.0;539.0;564;2.17730496453901;1.04444444444444;0.998148148148148;2;539;0;0;1104;2307;7;1013;0.478543563068921;0;44;1135;1;7;0;0.987037037037037;6;533;125;596;500
BusyBox;Pett2021;True;2008-05-26_12-01-49;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-26_12-01-49.xml;systems_software/BusyBox/Pett2021-2008-05-26_12-01-49;540.0;539.0;539.0;564;2.17730496453901;1.04444444444444;0.998148148148148;2;539;0;0;1104;2307;7;1013;0.478543563068921;0;44;1135;1;7;0;0.987037037037037;6;533;125;596;510
BusyBox;Pett2021;True;2008-05-27_10-55-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-05-27_10-55-34.xml;systems_software/BusyBox/Pett2021-2008-05-27_10-55-34;543.0;542.0;542.0;586;2.20136518771331;1.07918968692449;0.998158379373849;2;542;0;0;1129;2375;7;1024;0.475368421052632;0;56;1149;1;7;0;0.987108655616943;6;536;126;607;505
BusyBox;Pett2021;True;2008-06-01_22-36-39;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-01_22-36-39.xml;systems_software/BusyBox/Pett2021-2008-06-01_22-36-39;544.0;543.0;543.0;587;2.20102214650767;1.07904411764706;0.998161764705882;2;543;0;0;1131;2379;7;1026;0.475409836065574;0;54;1151;1;7;0;0.987132352941176;6;537;126;608;513
BusyBox;Pett2021;True;2008-06-02_04-51-29;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-02_04-51-29.xml;systems_software/BusyBox/Pett2021-2008-06-02_04-51-29;545.0;544.0;544.0;588;2.19897959183673;1.07889908256881;0.998165137614679;2;544;0;0;1133;2382;8;1027;0.475650713685978;0;55;1152;1;8;0;0.985321100917431;7;537;126;608;506
BusyBox;Pett2021;True;2008-06-02_13-28-47;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-02_13-28-47.xml;systems_software/BusyBox/Pett2021-2008-06-02_13-28-47;546.0;545.0;545.0;589;2.19864176570458;1.07875457875458;0.998168498168498;2;545;0;0;1135;2386;8;1029;0.47569153394803;0;55;1154;1;8;0;0.985347985347985;7;538;126;609;512
BusyBox;Pett2021;True;2008-06-02_18-59-16;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-02_18-59-16.xml;systems_software/BusyBox/Pett2021-2008-06-02_18-59-16;547.0;546.0;546.0;590;2.19830508474576;1.07861060329068;0.9981718464351;2;546;0;0;1137;2390;8;1031;0.475732217573222;0;55;1156;1;8;0;0.985374771480804;7;539;126;610;514
BusyBox;Pett2021;True;2008-06-04_11-28-24;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-04_11-28-24.xml;systems_software/BusyBox/Pett2021-2008-06-04_11-28-24;548.0;547.0;547.0;591;2.19796954314721;1.07846715328467;0.998175182481752;2;547;0;0;1139;2394;8;1033;0.475772765246449;0;55;1158;1;8;0;0.985401459854015;7;540;126;611;514
BusyBox;Pett2021;True;2008-06-12_20-23-03;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-12_20-23-03.xml;systems_software/BusyBox/Pett2021-2008-06-12_20-23-03;550.0;549.0;549.0;592;2.19763513513513;1.07636363636364;0.998181818181818;2;549;0;0;1142;2400;8;1036;0.475833333333333;0;56;1161;1;8;0;0.985454545454545;7;542;127;612;516
BusyBox;Pett2021;True;2008-06-13_11-16-09;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-13_11-16-09.xml;systems_software/BusyBox/Pett2021-2008-06-13_11-16-09;550.0;549.0;549.0;592;2.19763513513513;1.07636363636364;0.998181818181818;2;549;0;0;1142;2400;8;1036;0.475833333333333;0;55;1161;1;8;0;0.985454545454545;7;542;127;612;524
BusyBox;Pett2021;True;2008-06-15_18-35-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-15_18-35-34.xml;systems_software/BusyBox/Pett2021-2008-06-15_18-35-34;550.0;549.0;549.0;592;2.19763513513513;1.07636363636364;0.998181818181818;2;549;0;0;1142;2400;8;1036;0.475833333333333;0;52;1161;1;8;0;0.985454545454545;7;542;127;612;509
BusyBox;Pett2021;True;2008-06-23_22-31-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-06-23_22-31-52.xml;systems_software/BusyBox/Pett2021-2008-06-23_22-31-52;550.0;549.0;549.0;593;2.1973018549747;1.07818181818182;0.998181818181818;2;549;0;0;1143;2402;8;1037;0.475853455453789;0;52;1162;1;8;0;0.985454545454545;7;542;127;613;511
BusyBox;Pett2021;True;2008-07-04_10-25-44;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-04_10-25-44.xml;systems_software/BusyBox/Pett2021-2008-07-04_10-25-44;554.0;553.0;553.0;611;2.20785597381342;1.1028880866426;0.998194945848375;2;553;0;0;1165;2456;8;1051;0.474348534201954;0;61;1176;1;8;0;0.985559566787004;7;546;127;623;527
BusyBox;Pett2021;True;2008-07-09_21-24-18;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-09_21-24-18.xml;systems_software/BusyBox/Pett2021-2008-07-09_21-24-18;554.0;553.0;553.0;608;2.20559210526316;1.09747292418773;0.998194945848375;2;553;0;0;1162;2448;8;1050;0.474673202614379;0;59;1174;1;8;0;0.985559566787004;7;546;127;621;525
BusyBox;Pett2021;True;2008-07-15_22-01-49;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-15_22-01-49.xml;systems_software/BusyBox/Pett2021-2008-07-15_22-01-49;555.0;554.0;554.0;609;2.20525451559934;1.0972972972973;0.998198198198198;2;554;0;0;1164;2452;8;1052;0.474714518760196;0;59;1176;1;8;0;0.985585585585586;7;547;127;622;524
BusyBox;Pett2021;True;2008-07-17_18-26-45;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-17_18-26-45.xml;systems_software/BusyBox/Pett2021-2008-07-17_18-26-45;555.0;554.0;554.0;610;2.20491803278689;1.0990990990991;0.998198198198198;2;554;0;0;1165;2454;8;1053;0.474735126324368;0;60;1177;1;8;0;0.985585585585586;7;547;127;623;525
BusyBox;Pett2021;True;2008-07-19_09-27-19;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-19_09-27-19.xml;systems_software/BusyBox/Pett2021-2008-07-19_09-27-19;557.0;556.0;556.0;611;2.20458265139116;1.09694793536804;0.998204667863555;2;556;0;0;1168;2460;8;1056;0.47479674796748;0;60;1180;1;8;0;0.985637342908438;7;549;127;624;531
BusyBox;Pett2021;True;2008-07-19_22-57-00;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-19_22-57-00.xml;systems_software/BusyBox/Pett2021-2008-07-19_22-57-00;555.0;554.0;554.0;610;2.20491803278689;1.0990990990991;0.998198198198198;2;554;0;0;1165;2454;8;1053;0.474735126324368;0;59;1177;1;8;0;0.985585585585586;7;547;127;623;523
BusyBox;Pett2021;True;2008-07-27_12-10-07;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-27_12-10-07.xml;systems_software/BusyBox/Pett2021-2008-07-27_12-10-07;556.0;555.0;555.0;611;2.20458265139116;1.09892086330935;0.998201438848921;2;555;0;0;1167;2458;8;1055;0.474776240846216;0;62;1179;1;8;0;0.985611510791367;7;548;127;624;533
BusyBox;Pett2021;True;2008-07-28_00-01-16;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-07-28_00-01-16.xml;systems_software/BusyBox/Pett2021-2008-07-28_00-01-16;557.0;556.0;556.0;612;2.20424836601307;1.09874326750449;0.998204667863555;2;556;0;0;1169;2462;8;1057;0.474817221770918;0;62;1181;1;8;0;0.985637342908438;7;549;128;625;538
BusyBox;Pett2021;True;2008-08-05_13-10-34;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-05_13-10-34.xml;systems_software/BusyBox/Pett2021-2008-08-05_13-10-34;548.0;547.0;547.0;602;2.20598006644518;1.0985401459854;0.998175182481752;2;547;0;0;1150;2423;8;1041;0.474618241848948;0;62;1165;1;8;0;0.985401459854015;7;540;125;618;518
BusyBox;Pett2021;True;2008-08-09_16-15-14;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-09_16-15-14.xml;systems_software/BusyBox/Pett2021-2008-08-09_16-15-14;548.0;547.0;547.0;602;2.20598006644518;1.0985401459854;0.998175182481752;2;547;0;0;1150;2423;8;1041;0.474618241848948;0;62;1165;1;8;0;0.985401459854015;7;540;125;618;519
BusyBox;Pett2021;True;2008-08-17_14-12-26;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-17_14-12-26.xml;systems_software/BusyBox/Pett2021-2008-08-17_14-12-26;548.0;547.0;547.0;602;2.20598006644518;1.0985401459854;0.998175182481752;2;547;0;0;1150;2423;8;1041;0.474618241848948;0;61;1165;1;8;0;0.985401459854015;7;540;125;618;515
BusyBox;Pett2021;True;2008-08-17_14-17-48;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-17_14-17-48.xml;systems_software/BusyBox/Pett2021-2008-08-17_14-17-48;548.0;547.0;547.0;602;2.20598006644518;1.0985401459854;0.998175182481752;2;547;0;0;1150;2423;8;1041;0.474618241848948;0;62;1165;1;8;0;0.985401459854015;7;540;125;618;517
BusyBox;Pett2021;True;2008-08-19_11-28-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-19_11-28-52.xml;systems_software/BusyBox/Pett2021-2008-08-19_11-28-52;548.0;547.0;547.0;602;2.20598006644518;1.0985401459854;0.998175182481752;2;547;0;0;1150;2423;8;1041;0.474618241848948;0;62;1165;1;8;0;0.985401459854015;7;540;125;618;531
BusyBox;Pett2021;True;2008-08-28_22-42-52;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-28_22-42-52.xml;systems_software/BusyBox/Pett2021-2008-08-28_22-42-52;548.0;547.0;547.0;602;2.20598006644518;1.0985401459854;0.998175182481752;2;547;0;0;1150;2423;8;1041;0.474618241848948;0;62;1165;1;8;0;0.985401459854015;7;540;125;618;530
BusyBox;Pett2021;True;2008-08-29_08-37-07;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-08-29_08-37-07.xml;systems_software/BusyBox/Pett2021-2008-08-29_08-37-07;546.0;545.0;545.0;601;2.20798668885191;1.1007326007326;0.998168498168498;2;545;0;0;1147;2418;8;1037;0.474358974358974;0;62;1164;1;8;0;0.985347985347985;7;538;125;619;530
BusyBox;Pett2021;True;2008-09-13_14-59-38;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-13_14-59-38.xml;systems_software/BusyBox/Pett2021-2008-09-13_14-59-38;542.0;541.0;541.0;564;2.16843971631206;1.04059040590406;0.998154981549816;2;541;0;0;1106;2306;10;1015;0.479618386816999;0;43;1143;1;10;0;0.981549815498155;9;532;125;602;516
BusyBox;Pett2021;True;2008-09-16_19-35-42;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-16_19-35-42.xml;systems_software/BusyBox/Pett2021-2008-09-16_19-35-42;547.0;546.0;546.0;568;2.16901408450704;1.03839122486289;0.9981718464351;2;546;0;0;1115;2325;10;1023;0.479569892473118;0;42;1153;1;10;0;0.981718464351006;9;537;126;607;516
BusyBox;Pett2021;True;2008-09-22_21-34-24;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-22_21-34-24.xml;systems_software/BusyBox/Pett2021-2008-09-22_21-34-24;549.0;548.0;548.0;569;2.16871704745167;1.03642987249545;0.998178506375228;2;548;0;0;1118;2331;10;1026;0.47962247962248;0;42;1156;1;10;0;0.981785063752277;9;539;126;608;521
BusyBox;Pett2021;True;2008-09-25_10-48-06;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-25_10-48-06.xml;systems_software/BusyBox/Pett2021-2008-09-25_10-48-06;551.0;550.0;550.0;571;2.16812609457093;1.03629764065336;0.998185117967332;2;550;0;0;1122;2339;10;1030;0.479692176143651;0;42;1160;1;10;0;0.981851179673321;9;541;127;610;524
BusyBox;Pett2021;True;2008-09-27_14-01-22;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-27_14-01-22.xml;systems_software/BusyBox/Pett2021-2008-09-27_14-01-22;555.0;554.0;554.0;575;2.16695652173913;1.03603603603604;0.998198198198198;2;554;0;0;1130;2355;10;1038;0.479830148619958;0;42;1167;1;10;0;0.981981981981982;9;545;127;613;520
BusyBox;Pett2021;True;2008-09-28_13-50-57;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-09-28_13-50-57.xml;systems_software/BusyBox/Pett2021-2008-09-28_13-50-57;556.0;555.0;555.0;576;2.16666666666667;1.03597122302158;0.998201438848921;2;555;0;0;1132;2359;10;1040;0.479864349300551;0;42;1169;1;10;0;0.982014388489209;9;546;127;614;535
BusyBox;Pett2021;True;2008-10-12_11-20-08;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-12_11-20-08.xml;systems_software/BusyBox/Pett2021-2008-10-12_11-20-08;557.0;556.0;556.0;577;2.16637781629116;1.0359066427289;0.998204667863555;2;556;0;0;1134;2363;10;1042;0.479898434193821;0;42;1171;1;10;0;0.982046678635548;9;547;128;615;516
BusyBox;Pett2021;True;2008-10-15_14-50-14;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-15_14-50-14.xml;systems_software/BusyBox/Pett2021-2008-10-15_14-50-14;558.0;557.0;557.0;579;2.16580310880829;1.03763440860215;0.99820788530466;2;557;0;0;1137;2369;10;1045;0.479949345715492;0;42;1174;1;10;0;0.982078853046595;9;548;128;617;517
BusyBox;Pett2021;True;2008-10-20_08-43-10;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-20_08-43-10.xml;systems_software/BusyBox/Pett2021-2008-10-20_08-43-10;560.0;559.0;559.0;580;2.16551724137931;1.03571428571429;0.998214285714286;2;559;0;0;1140;2375;10;1048;0.48;0;39;1177;1;10;0;0.982142857142857;9;550;128;618;529
BusyBox;Pett2021;True;2008-10-21_17-14-26;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-21_17-14-26.xml;systems_software/BusyBox/Pett2021-2008-10-21_17-14-26;559.0;558.0;558.0;579;2.16580310880829;1.03577817531306;0.998211091234347;2;558;0;0;1138;2371;10;1046;0.479966258962463;0;42;1175;1;10;0;0.98211091234347;9;549;128;617;523
BusyBox;Pett2021;True;2008-10-24_10-49-49;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-24_10-49-49.xml;systems_software/BusyBox/Pett2021-2008-10-24_10-49-49;559.0;558.0;558.0;579;2.16580310880829;1.03577817531306;0.998211091234347;2;558;0;0;1138;2371;10;1046;0.479966258962463;0;41;1175;1;10;0;0.98211091234347;9;549;128;617;535
BusyBox;Pett2021;True;2008-10-24_22-43-27;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-24_22-43-27.xml;systems_software/BusyBox/Pett2021-2008-10-24_22-43-27;561.0;560.0;560.0;581;2.16523235800344;1.03565062388592;0.998217468805704;2;560;0;0;1142;2379;10;1050;0.480033627574611;0;39;1179;1;10;0;0.982174688057041;9;551;129;619;533
BusyBox;Pett2021;True;2008-10-26_00-24-38;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-26_00-24-38.xml;systems_software/BusyBox/Pett2021-2008-10-26_00-24-38;561.0;560.0;560.0;581;2.16523235800344;1.03565062388592;0.998217468805704;2;560;0;0;1142;2379;10;1050;0.480033627574611;0;39;1179;1;10;0;0.982174688057041;9;551;128;619;532
BusyBox;Pett2021;True;2008-10-26_11-08-14;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-10-26_11-08-14.xml;systems_software/BusyBox/Pett2021-2008-10-26_11-08-14;561.0;560.0;560.0;581;2.16523235800344;1.03565062388592;0.998217468805704;2;560;0;0;1142;2379;10;1050;0.480033627574611;0;40;1179;1;10;0;0.982174688057041;9;551;128;619;523
BusyBox;Pett2021;True;2008-11-06_00-49-59;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-11-06_00-49-59.xml;systems_software/BusyBox/Pett2021-2008-11-06_00-49-59;561.0;560.0;560.0;584;2.19349315068493;1.04099821746881;0.998217468805704;2;560;0;0;1145;2402;10;1050;0.476686094920899;0;42;1285;1;10;0;0.982174688057041;9;551;128;725;625
BusyBox;Pett2021;True;2008-11-06_23-07-42;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-11-06_23-07-42.xml;systems_software/BusyBox/Pett2021-2008-11-06_23-07-42;563.0;562.0;562.0;586;2.19283276450512;1.04085257548845;0.998223801065719;2;562;0;0;1149;2410;10;1054;0.476763485477178;0;43;1288;1;10;0;0.982238010657194;9;553;129;726;613
BusyBox;Pett2021;True;2008-11-06_23-41-38;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-11-06_23-41-38.xml;systems_software/BusyBox/Pett2021-2008-11-06_23-41-38;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BusyBox;Pett2021;True;2008-11-06_23-42-42;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-11-06_23-42-42.xml;systems_software/BusyBox/Pett2021-2008-11-06_23-42-42;567.0;566.0;566.0;592;2.19932432432432;1.04409171075838;0.998236331569665;2;566;0;0;1159;2435;10;1060;0.475975359342916;0;42;1298;1;10;0;0.982363315696649;9;557;130;732;623
BusyBox;Pett2021;True;2008-11-10_13-32-50;systems_software;DIMACS;xml;2021;['KConfig', 'Automatic'];False;https://github.com/TUBS-ISF/SamplingStabiltyVaMoS21_data;https://doi.org/10.1145/3442391.3442410;feature_models/original/systems_software/BusyBox/Pett2021-2008-11-10_13-32-50.xml;systems_software/BusyBox/Pett2021-2008-11-10_13-32-50;567.0;566.0;566.0;592;2.19932432432432;1.04409171075838;0.998236331569665;2;566;0;0;1159;2435;10;1060;0.475975359342916;0;45;1298;1;10;0;0.982363315696649;9;557;130;732;624
